,"=IF(ISBLANK(C739), """""""", D738)",        ,"=IF(ISBLANK(C739), """""""", (B739 - C739))",           
,"=IF(ISBLANK(C740), """""""", D739)",        ,"=IF(ISBLANK(C740), """""""", (B740 - C740))",           
,"=IF(ISBLANK(C741), """""""", D740)",        ,"=IF(ISBLANK(C741), """""""", (B741 - C741))",           
,"=IF(ISBLANK(C742), """""""", D741)",        ,"=IF(ISBLANK(C742), """""""", (B742 - C742))",           
,"=IF(ISBLANK(C743), """""""", D742)",        ,"=IF(ISBLANK(C743), """""""", (B743 - C743))",           
,"=IF(ISBLANK(C744), """""""", D743)",        ,"=IF(ISBLANK(C744), """""""", (B744 - C744))",           
,"=IF(ISBLANK(C745), """""""", D744)",        ,"=IF(ISBLANK(C745), """""""", (B745 - C745))",           
,"=IF(ISBLANK(C746), """""""", D745)",        ,"=IF(ISBLANK(C746), """""""", (B746 - C746))",           
,"=IF(ISBLANK(C747), """""""", D746)",        ,"=IF(ISBLANK(C747), """""""", (B747 - C747))",           
,"=IF(ISBLANK(C748), """""""", D747)",        ,"=IF(ISBLANK(C748), """""""", (B748 - C748))",           
,"=IF(ISBLANK(C749), """""""", D748)",        ,"=IF(ISBLANK(C749), """""""", (B749 - C749))",           
,"=IF(ISBLANK(C750), """""""", D749)",        ,"=IF(ISBLANK(C750), """""""", (B750 - C750))",           
,"=IF(ISBLANK(C751), """""""", D750)",        ,"=IF(ISBLANK(C751), """""""", (B751 - C751))",           
,"=IF(ISBLANK(C752), """""""", D751)",        ,"=IF(ISBLANK(C752), """""""", (B752 - C752))",           
,"=IF(ISBLANK(C753), """""""", D752)",        ,"=IF(ISBLANK(C753), """""""", (B753 - C753))",           
,"=IF(ISBLANK(C754), """""""", D753)",        ,"=IF(ISBLANK(C754), """""""", (B754 - C754))",           
,"=IF(ISBLANK(C755), """""""", D754)",        ,"=IF(ISBLANK(C755), """""""", (B755 - C755))",           
,"=IF(ISBLANK(C756), """""""", D755)",        ,"=IF(ISBLANK(C756), """""""", (B756 - C756))",           
,"=IF(ISBLANK(C757), """""""", D756)",        ,"=IF(ISBLANK(C757), """""""", (B757 - C757))",           
,"=IF(ISBLANK(C758), """""""", D757)",        ,"=IF(ISBLANK(C758), """""""", (B758 - C758))",           
,"=IF(ISBLANK(C759), """""""", D758)",        ,"=IF(ISBLANK(C759), """""""", (B759 - C759))",           
,"=IF(ISBLANK(C760), """""""", D759)",        ,"=IF(ISBLANK(C760), """""""", (B760 - C760))",           
,"=IF(ISBLANK(C761), """""""", D760)",        ,"=IF(ISBLANK(C761), """""""", (B761 - C761))",           
,"=IF(ISBLANK(C762), """""""", D761)",        ,"=IF(ISBLANK(C762), """""""", (B762 - C762))",           
,"=IF(ISBLANK(C763), """""""", D762)",        ,"=IF(ISBLANK(C763), """""""", (B763 - C763))",           
,"=IF(ISBLANK(C764), """""""", D763)",        ,"=IF(ISBLANK(C764), """""""", (B764 - C764))",           
,"=IF(ISBLANK(C765), """""""", D764)",        ,"=IF(ISBLANK(C765), """""""", (B765 - C765))",           
,"=IF(ISBLANK(C766), """""""", D765)",        ,"=IF(ISBLANK(C766), """""""", (B766 - C766))",           
,"=IF(ISBLANK(C767), """""""", D766)",        ,"=IF(ISBLANK(C767), """""""", (B767 - C767))",           
,"=IF(ISBLANK(C768), """""""", D767)",        ,"=IF(ISBLANK(C768), """""""", (B768 - C768))",           
,"=IF(ISBLANK(C769), """""""", D768)",        ,"=IF(ISBLANK(C769), """""""", (B769 - C769))",           
,"=IF(ISBLANK(C770), """""""", D769)",        ,"=IF(ISBLANK(C770), """""""", (B770 - C770))",           
,"=IF(ISBLANK(C771), """""""", D770)",        ,"=IF(ISBLANK(C771), """""""", (B771 - C771))",           
,"=IF(ISBLANK(C772), """""""", D771)",        ,"=IF(ISBLANK(C772), """""""", (B772 - C772))",           
,"=IF(ISBLANK(C773), """""""", D772)",        ,"=IF(ISBLANK(C773), """""""", (B773 - C773))",           
,"=IF(ISBLANK(C774), """""""", D773)",        ,"=IF(ISBLANK(C774), """""""", (B774 - C774))",           
,"=IF(ISBLANK(C775), """""""", D774)",        ,"=IF(ISBLANK(C775), """""""", (B775 - C775))",           
,"=IF(ISBLANK(C776), """""""", D775)",        ,"=IF(ISBLANK(C776), """""""", (B776 - C776))",           
,"=IF(ISBLANK(C777), """""""", D776)",        ,"=IF(ISBLANK(C777), """""""", (B777 - C777))",           
,"=IF(ISBLANK(C778), """""""", D777)",        ,"=IF(ISBLANK(C778), """""""", (B778 - C778))",           
,"=IF(ISBLANK(C779), """""""", D778)",        ,"=IF(ISBLANK(C779), """""""", (B779 - C779))",           
,"=IF(ISBLANK(C780), """""""", D779)",        ,"=IF(ISBLANK(C780), """""""", (B780 - C780))",           
,"=IF(ISBLANK(C781), """""""", D780)",        ,"=IF(ISBLANK(C781), """""""", (B781 - C781))",           
,"=IF(ISBLANK(C782), """""""", D781)",        ,"=IF(ISBLANK(C782), """""""", (B782 - C782))",           
,"=IF(ISBLANK(C783), """""""", D782)",        ,"=IF(ISBLANK(C783), """""""", (B783 - C783))",           
,"=IF(ISBLANK(C784), """""""", D783)",        ,"=IF(ISBLANK(C784), """""""", (B784 - C784))",           
,"=IF(ISBLANK(C785), """""""", D784)",        ,"=IF(ISBLANK(C785), """""""", (B785 - C785))",           
,"=IF(ISBLANK(C786), """""""", D785)",        ,"=IF(ISBLANK(C786), """""""", (B786 - C786))",           
,"=IF(ISBLANK(C787), """""""", D786)",        ,"=IF(ISBLANK(C787), """""""", (B787 - C787))",           
,"=IF(ISBLANK(C788), """""""", D787)",        ,"=IF(ISBLANK(C788), """""""", (B788 - C788))",           
,"=IF(ISBLANK(C789), """""""", D788)",        ,"=IF(ISBLANK(C789), """""""", (B789 - C789))",           
,"=IF(ISBLANK(C790), """""""", D789)",        ,"=IF(ISBLANK(C790), """""""", (B790 - C790))",           
,"=IF(ISBLANK(C791), """""""", D790)",        ,"=IF(ISBLANK(C791), """""""", (B791 - C791))",           
,"=IF(ISBLANK(C792), """""""", D791)",        ,"=IF(ISBLANK(C792), """""""", (B792 - C792))",           
,"=IF(ISBLANK(C793), """""""", D792)",        ,"=IF(ISBLANK(C793), """""""", (B793 - C793))",           
,"=IF(ISBLANK(C794), """""""", D793)",        ,"=IF(ISBLANK(C794), """""""", (B794 - C794))",           
,"=IF(ISBLANK(C795), """""""", D794)",        ,"=IF(ISBLANK(C795), """""""", (B795 - C795))",           
,"=IF(ISBLANK(C796), """""""", D795)",        ,"=IF(ISBLANK(C796), """""""", (B796 - C796))",           
,"=IF(ISBLANK(C797), """""""", D796)",        ,"=IF(ISBLANK(C797), """""""", (B797 - C797))",           
,"=IF(ISBLANK(C798), """""""", D797)",        ,"=IF(ISBLANK(C798), """""""", (B798 - C798))",           
,"=IF(ISBLANK(C799), """""""", D798)",        ,"=IF(ISBLANK(C799), """""""", (B799 - C799))",           
,"=IF(ISBLANK(C800), """""""", D799)",        ,"=IF(ISBLANK(C800), """""""", (B800 - C800))",           
,"=IF(ISBLANK(C801), """""""", D800)",        ,"=IF(ISBLANK(C801), """""""", (B801 - C801))",           
,"=IF(ISBLANK(C802), """""""", D801)",        ,"=IF(ISBLANK(C802), """""""", (B802 - C802))",           
,"=IF(ISBLANK(C803), """""""", D802)",        ,"=IF(ISBLANK(C803), """""""", (B803 - C803))",           
,"=IF(ISBLANK(C804), """""""", D803)",        ,"=IF(ISBLANK(C804), """""""", (B804 - C804))",           
,"=IF(ISBLANK(C805), """""""", D804)",        ,"=IF(ISBLANK(C805), """""""", (B805 - C805))",           
,"=IF(ISBLANK(C806), """""""", D805)",        ,"=IF(ISBLANK(C806), """""""", (B806 - C806))",           
,"=IF(ISBLANK(C807), """""""", D806)",        ,"=IF(ISBLANK(C807), """""""", (B807 - C807))",           
,"=IF(ISBLANK(C808), """""""", D807)",        ,"=IF(ISBLANK(C808), """""""", (B808 - C808))",           
,"=IF(ISBLANK(C809), """""""", D808)",        ,"=IF(ISBLANK(C809), """""""", (B809 - C809))",           
,"=IF(ISBLANK(C810), """""""", D809)",        ,"=IF(ISBLANK(C810), """""""", (B810 - C810))",           
,"=IF(ISBLANK(C811), """""""", D810)",        ,"=IF(ISBLANK(C811), """""""", (B811 - C811))",           
,"=IF(ISBLANK(C812), """""""", D811)",        ,"=IF(ISBLANK(C812), """""""", (B812 - C812))",           
,"=IF(ISBLANK(C813), """""""", D812)",        ,"=IF(ISBLANK(C813), """""""", (B813 - C813))",           
,"=IF(ISBLANK(C814), """""""", D813)",        ,"=IF(ISBLANK(C814), """""""", (B814 - C814))",           
,"=IF(ISBLANK(C815), """""""", D814)",        ,"=IF(ISBLANK(C815), """""""", (B815 - C815))",           
,"=IF(ISBLANK(C816), """""""", D815)",        ,"=IF(ISBLANK(C816), """""""", (B816 - C816))",           
,"=IF(ISBLANK(C817), """""""", D816)",        ,"=IF(ISBLANK(C817), """""""", (B817 - C817))",           
,"=IF(ISBLANK(C818), """""""", D817)",        ,"=IF(ISBLANK(C818), """""""", (B818 - C818))",           
,"=IF(ISBLANK(C819), """""""", D818)",        ,"=IF(ISBLANK(C819), """""""", (B819 - C819))",           
,"=IF(ISBLANK(C820), """""""", D819)",        ,"=IF(ISBLANK(C820), """""""", (B820 - C820))",           
,"=IF(ISBLANK(C821), """""""", D820)",        ,"=IF(ISBLANK(C821), """""""", (B821 - C821))",           
,"=IF(ISBLANK(C822), """""""", D821)",        ,"=IF(ISBLANK(C822), """""""", (B822 - C822))",           
,"=IF(ISBLANK(C823), """""""", D822)",        ,"=IF(ISBLANK(C823), """""""", (B823 - C823))",           
,"=IF(ISBLANK(C824), """""""", D823)",        ,"=IF(ISBLANK(C824), """""""", (B824 - C824))",           
,"=IF(ISBLANK(C825), """""""", D824)",        ,"=IF(ISBLANK(C825), """""""", (B825 - C825))",           
,"=IF(ISBLANK(C826), """""""", D825)",        ,"=IF(ISBLANK(C826), """""""", (B826 - C826))",           
,"=IF(ISBLANK(C827), """""""", D826)",        ,"=IF(ISBLANK(C827), """""""", (B827 - C827))",           
,"=IF(ISBLANK(C828), """""""", D827)",        ,"=IF(ISBLANK(C828), """""""", (B828 - C828))",           
,"=IF(ISBLANK(C829), """""""", D828)",        ,"=IF(ISBLANK(C829), """""""", (B829 - C829))",           
,"=IF(ISBLANK(C830), """""""", D829)",        ,"=IF(ISBLANK(C830), """""""", (B830 - C830))",           
,"=IF(ISBLANK(C831), """""""", D830)",        ,"=IF(ISBLANK(C831), """""""", (B831 - C831))",           
,"=IF(ISBLANK(C832), """""""", D831)",        ,"=IF(ISBLANK(C832), """""""", (B832 - C832))",           
,"=IF(ISBLANK(C833), """""""", D832)",        ,"=IF(ISBLANK(C833), """""""", (B833 - C833))",           
,"=IF(ISBLANK(C834), """""""", D833)",        ,"=IF(ISBLANK(C834), """""""", (B834 - C834))",           
,"=IF(ISBLANK(C835), """""""", D834)",        ,"=IF(ISBLANK(C835), """""""", (B835 - C835))",           
,"=IF(ISBLANK(C836), """""""", D835)",        ,"=IF(ISBLANK(C836), """""""", (B836 - C836))",           
,"=IF(ISBLANK(C837), """""""", D836)",        ,"=IF(ISBLANK(C837), """""""", (B837 - C837))",           
,"=IF(ISBLANK(C838), """""""", D837)",        ,"=IF(ISBLANK(C838), """""""", (B838 - C838))",           
,"=IF(ISBLANK(C839), """""""", D838)",        ,"=IF(ISBLANK(C839), """""""", (B839 - C839))",           
,"=IF(ISBLANK(C840), """""""", D839)",        ,"=IF(ISBLANK(C840), """""""", (B840 - C840))",           
,"=IF(ISBLANK(C841), """""""", D840)",        ,"=IF(ISBLANK(C841), """""""", (B841 - C841))",           
,"=IF(ISBLANK(C842), """""""", D841)",        ,"=IF(ISBLANK(C842), """""""", (B842 - C842))",           
,"=IF(ISBLANK(C843), """""""", D842)",        ,"=IF(ISBLANK(C843), """""""", (B843 - C843))",           
,"=IF(ISBLANK(C844), """""""", D843)",        ,"=IF(ISBLANK(C844), """""""", (B844 - C844))",           
,"=IF(ISBLANK(C845), """""""", D844)",        ,"=IF(ISBLANK(C845), """""""", (B845 - C845))",           
,"=IF(ISBLANK(C846), """""""", D845)",        ,"=IF(ISBLANK(C846), """""""", (B846 - C846))",           
,"=IF(ISBLANK(C847), """""""", D846)",        ,"=IF(ISBLANK(C847), """""""", (B847 - C847))",           
,"=IF(ISBLANK(C848), """""""", D847)",        ,"=IF(ISBLANK(C848), """""""", (B848 - C848))",           
,"=IF(ISBLANK(C849), """""""", D848)",        ,"=IF(ISBLANK(C849), """""""", (B849 - C849))",           
,"=IF(ISBLANK(C850), """""""", D849)",        ,"=IF(ISBLANK(C850), """""""", (B850 - C850))",           
,"=IF(ISBLANK(C851), """""""", D850)",        ,"=IF(ISBLANK(C851), """""""", (B851 - C851))",           
,"=IF(ISBLANK(C852), """""""", D851)",        ,"=IF(ISBLANK(C852), """""""", (B852 - C852))",           
,"=IF(ISBLANK(C853), """""""", D852)",        ,"=IF(ISBLANK(C853), """""""", (B853 - C853))",           
,"=IF(ISBLANK(C854), """""""", D853)",        ,"=IF(ISBLANK(C854), """""""", (B854 - C854))",           
,"=IF(ISBLANK(C855), """""""", D854)",        ,"=IF(ISBLANK(C855), """""""", (B855 - C855))",           
,"=IF(ISBLANK(C856), """""""", D855)",        ,"=IF(ISBLANK(C856), """""""", (B856 - C856))",           
,"=IF(ISBLANK(C857), """""""", D856)",        ,"=IF(ISBLANK(C857), """""""", (B857 - C857))",           
,"=IF(ISBLANK(C858), """""""", D857)",        ,"=IF(ISBLANK(C858), """""""", (B858 - C858))",           
,"=IF(ISBLANK(C859), """""""", D858)",        ,"=IF(ISBLANK(C859), """""""", (B859 - C859))",           
,"=IF(ISBLANK(C860), """""""", D859)",        ,"=IF(ISBLANK(C860), """""""", (B860 - C860))",           
,"=IF(ISBLANK(C861), """""""", D860)",        ,"=IF(ISBLANK(C861), """""""", (B861 - C861))",           
,"=IF(ISBLANK(C862), """""""", D861)",        ,"=IF(ISBLANK(C862), """""""", (B862 - C862))",           
,"=IF(ISBLANK(C863), """""""", D862)",        ,"=IF(ISBLANK(C863), """""""", (B863 - C863))",           
,"=IF(ISBLANK(C864), """""""", D863)",        ,"=IF(ISBLANK(C864), """""""", (B864 - C864))",           
,"=IF(ISBLANK(C865), """""""", D864)",        ,"=IF(ISBLANK(C865), """""""", (B865 - C865))",           
,"=IF(ISBLANK(C866), """""""", D865)",        ,"=IF(ISBLANK(C866), """""""", (B866 - C866))",           
,"=IF(ISBLANK(C867), """""""", D866)",        ,"=IF(ISBLANK(C867), """""""", (B867 - C867))",           
,"=IF(ISBLANK(C868), """""""", D867)",        ,"=IF(ISBLANK(C868), """""""", (B868 - C868))",           
,"=IF(ISBLANK(C869), """""""", D868)",        ,"=IF(ISBLANK(C869), """""""", (B869 - C869))",           
,"=IF(ISBLANK(C870), """""""", D869)",        ,"=IF(ISBLANK(C870), """""""", (B870 - C870))",           
,"=IF(ISBLANK(C871), """""""", D870)",        ,"=IF(ISBLANK(C871), """""""", (B871 - C871))",           
,"=IF(ISBLANK(C872), """""""", D871)",        ,"=IF(ISBLANK(C872), """""""", (B872 - C872))",           
,"=IF(ISBLANK(C873), """""""", D872)",        ,"=IF(ISBLANK(C873), """""""", (B873 - C873))",           
,"=IF(ISBLANK(C874), """""""", D873)",        ,"=IF(ISBLANK(C874), """""""", (B874 - C874))",           
,"=IF(ISBLANK(C875), """""""", D874)",        ,"=IF(ISBLANK(C875), """""""", (B875 - C875))",           
,"=IF(ISBLANK(C876), """""""", D875)",        ,"=IF(ISBLANK(C876), """""""", (B876 - C876))",           
,"=IF(ISBLANK(C877), """""""", D876)",        ,"=IF(ISBLANK(C877), """""""", (B877 - C877))",           
,"=IF(ISBLANK(C878), """""""", D877)",        ,"=IF(ISBLANK(C878), """""""", (B878 - C878))",           
,"=IF(ISBLANK(C879), """""""", D878)",        ,"=IF(ISBLANK(C879), """""""", (B879 - C879))",           
,"=IF(ISBLANK(C880), """""""", D879)",        ,"=IF(ISBLANK(C880), """""""", (B880 - C880))",           
,"=IF(ISBLANK(C881), """""""", D880)",        ,"=IF(ISBLANK(C881), """""""", (B881 - C881))",           
,"=IF(ISBLANK(C882), """""""", D881)",        ,"=IF(ISBLANK(C882), """""""", (B882 - C882))",           
,"=IF(ISBLANK(C883), """""""", D882)",        ,"=IF(ISBLANK(C883), """""""", (B883 - C883))",           
,"=IF(ISBLANK(C884), """""""", D883)",        ,"=IF(ISBLANK(C884), """""""", (B884 - C884))",           
,"=IF(ISBLANK(C885), """""""", D884)",        ,"=IF(ISBLANK(C885), """""""", (B885 - C885))",           
,"=IF(ISBLANK(C886), """""""", D885)",        ,"=IF(ISBLANK(C886), """""""", (B886 - C886))",           
,"=IF(ISBLANK(C887), """""""", D886)",        ,"=IF(ISBLANK(C887), """""""", (B887 - C887))",           
,"=IF(ISBLANK(C888), """""""", D887)",        ,"=IF(ISBLANK(C888), """""""", (B888 - C888))",           
,"=IF(ISBLANK(C889), """""""", D888)",        ,"=IF(ISBLANK(C889), """""""", (B889 - C889))",           
,"=IF(ISBLANK(C890), """""""", D889)",        ,"=IF(ISBLANK(C890), """""""", (B890 - C890))",           
,"=IF(ISBLANK(C891), """""""", D890)",        ,"=IF(ISBLANK(C891), """""""", (B891 - C891))",           
,"=IF(ISBLANK(C892), """""""", D891)",        ,"=IF(ISBLANK(C892), """""""", (B892 - C892))",           
,"=IF(ISBLANK(C893), """""""", D892)",        ,"=IF(ISBLANK(C893), """""""", (B893 - C893))",           
,"=IF(ISBLANK(C894), """""""", D893)",        ,"=IF(ISBLANK(C894), """""""", (B894 - C894))",           
,"=IF(ISBLANK(C895), """""""", D894)",        ,"=IF(ISBLANK(C895), """""""", (B895 - C895))",           
,"=IF(ISBLANK(C896), """""""", D895)",        ,"=IF(ISBLANK(C896), """""""", (B896 - C896))",           
,"=IF(ISBLANK(C897), """""""", D896)",        ,"=IF(ISBLANK(C897), """""""", (B897 - C897))",           
,"=IF(ISBLANK(C898), """""""", D897)",        ,"=IF(ISBLANK(C898), """""""", (B898 - C898))",           
,"=IF(ISBLANK(C899), """""""", D898)",        ,"=IF(ISBLANK(C899), """""""", (B899 - C899))",           
,"=IF(ISBLANK(C900), """""""", D899)",        ,"=IF(ISBLANK(C900), """""""", (B900 - C900))",           
,"=IF(ISBLANK(C901), """""""", D900)",        ,"=IF(ISBLANK(C901), """""""", (B901 - C901))",           
,"=IF(ISBLANK(C902), """""""", D901)",        ,"=IF(ISBLANK(C902), """""""", (B902 - C902))",           
,"=IF(ISBLANK(C903), """""""", D902)",        ,"=IF(ISBLANK(C903), """""""", (B903 - C903))",           
,"=IF(ISBLANK(C904), """""""", D903)",        ,"=IF(ISBLANK(C904), """""""", (B904 - C904))",           
,"=IF(ISBLANK(C905), """""""", D904)",        ,"=IF(ISBLANK(C905), """""""", (B905 - C905))",           
,"=IF(ISBLANK(C906), """""""", D905)",        ,"=IF(ISBLANK(C906), """""""", (B906 - C906))",           
,"=IF(ISBLANK(C907), """""""", D906)",        ,"=IF(ISBLANK(C907), """""""", (B907 - C907))",           
,"=IF(ISBLANK(C908), """""""", D907)",        ,"=IF(ISBLANK(C908), """""""", (B908 - C908))",           
,"=IF(ISBLANK(C909), """""""", D908)",        ,"=IF(ISBLANK(C909), """""""", (B909 - C909))",           
,"=IF(ISBLANK(C910), """""""", D909)",        ,"=IF(ISBLANK(C910), """""""", (B910 - C910))",           
,"=IF(ISBLANK(C911), """""""", D910)",        ,"=IF(ISBLANK(C911), """""""", (B911 - C911))",           
,"=IF(ISBLANK(C912), """""""", D911)",        ,"=IF(ISBLANK(C912), """""""", (B912 - C912))",           
,"=IF(ISBLANK(C913), """""""", D912)",        ,"=IF(ISBLANK(C913), """""""", (B913 - C913))",           
,"=IF(ISBLANK(C914), """""""", D913)",        ,"=IF(ISBLANK(C914), """""""", (B914 - C914))",           
,"=IF(ISBLANK(C915), """""""", D914)",        ,"=IF(ISBLANK(C915), """""""", (B915 - C915))",           
,"=IF(ISBLANK(C916), """""""", D915)",        ,"=IF(ISBLANK(C916), """""""", (B916 - C916))",           
,"=IF(ISBLANK(C917), """""""", D916)",        ,"=IF(ISBLANK(C917), """""""", (B917 - C917))",           
,"=IF(ISBLANK(C918), """""""", D917)",        ,"=IF(ISBLANK(C918), """""""", (B918 - C918))",           
,"=IF(ISBLANK(C919), """""""", D918)",        ,"=IF(ISBLANK(C919), """""""", (B919 - C919))",           
,"=IF(ISBLANK(C920), """""""", D919)",        ,"=IF(ISBLANK(C920), """""""", (B920 - C920))",           
,"=IF(ISBLANK(C921), """""""", D920)",        ,"=IF(ISBLANK(C921), """""""", (B921 - C921))",           
,"=IF(ISBLANK(C922), """""""", D921)",        ,"=IF(ISBLANK(C922), """""""", (B922 - C922))",           
,"=IF(ISBLANK(C923), """""""", D922)",        ,"=IF(ISBLANK(C923), """""""", (B923 - C923))",           
,"=IF(ISBLANK(C924), """""""", D923)",        ,"=IF(ISBLANK(C924), """""""", (B924 - C924))",           
,"=IF(ISBLANK(C925), """""""", D924)",        ,"=IF(ISBLANK(C925), """""""", (B925 - C925))",           
,"=IF(ISBLANK(C926), """""""", D925)",        ,"=IF(ISBLANK(C926), """""""", (B926 - C926))",           
,"=IF(ISBLANK(C927), """""""", D926)",        ,"=IF(ISBLANK(C927), """""""", (B927 - C927))",           
,"=IF(ISBLANK(C928), """""""", D927)",        ,"=IF(ISBLANK(C928), """""""", (B928 - C928))",           
,"=IF(ISBLANK(C929), """""""", D928)",        ,"=IF(ISBLANK(C929), """""""", (B929 - C929))",           
,"=IF(ISBLANK(C930), """""""", D929)",        ,"=IF(ISBLANK(C930), """""""", (B930 - C930))",           
,"=IF(ISBLANK(C931), """""""", D930)",        ,"=IF(ISBLANK(C931), """""""", (B931 - C931))",           
,"=IF(ISBLANK(C932), """""""", D931)",        ,"=IF(ISBLANK(C932), """""""", (B932 - C932))",           
,"=IF(ISBLANK(C933), """""""", D932)",        ,"=IF(ISBLANK(C933), """""""", (B933 - C933))",           
,"=IF(ISBLANK(C934), """""""", D933)",        ,"=IF(ISBLANK(C934), """""""", (B934 - C934))",           
,"=IF(ISBLANK(C935), """""""", D934)",        ,"=IF(ISBLANK(C935), """""""", (B935 - C935))",           
,"=IF(ISBLANK(C936), """""""", D935)",        ,"=IF(ISBLANK(C936), """""""", (B936 - C936))",           
,"=IF(ISBLANK(C937), """""""", D936)",        ,"=IF(ISBLANK(C937), """""""", (B937 - C937))",           
,"=IF(ISBLANK(C938), """""""", D937)",        ,"=IF(ISBLANK(C938), """""""", (B938 - C938))",           
,"=IF(ISBLANK(C939), """""""", D938)",        ,"=IF(ISBLANK(C939), """""""", (B939 - C939))",           
,"=IF(ISBLANK(C940), """""""", D939)",        ,"=IF(ISBLANK(C940), """""""", (B940 - C940))",           
,"=IF(ISBLANK(C941), """""""", D940)",        ,"=IF(ISBLANK(C941), """""""", (B941 - C941))",           
,"=IF(ISBLANK(C942), """""""", D941)",        ,"=IF(ISBLANK(C942), """""""", (B942 - C942))",           
,"=IF(ISBLANK(C943), """""""", D942)",        ,"=IF(ISBLANK(C943), """""""", (B943 - C943))",           
,"=IF(ISBLANK(C944), """""""", D943)",        ,"=IF(ISBLANK(C944), """""""", (B944 - C944))",           
,"=IF(ISBLANK(C945), """""""", D944)",        ,"=IF(ISBLANK(C945), """""""", (B945 - C945))",           
,"=IF(ISBLANK(C946), """""""", D945)",        ,"=IF(ISBLANK(C946), """""""", (B946 - C946))",           
,"=IF(ISBLANK(C947), """""""", D946)",        ,"=IF(ISBLANK(C947), """""""", (B947 - C947))",           
,"=IF(ISBLANK(C948), """""""", D947)",        ,"=IF(ISBLANK(C948), """""""", (B948 - C948))",           
,"=IF(ISBLANK(C949), """""""", D948)",        ,"=IF(ISBLANK(C949), """""""", (B949 - C949))",           
,"=IF(ISBLANK(C950), """""""", D949)",        ,"=IF(ISBLANK(C950), """""""", (B950 - C950))",           
,"=IF(ISBLANK(C951), """""""", D950)",        ,"=IF(ISBLANK(C951), """""""", (B951 - C951))",           
,"=IF(ISBLANK(C952), """""""", D951)",        ,"=IF(ISBLANK(C952), """""""", (B952 - C952))",           
,"=IF(ISBLANK(C953), """""""", D952)",        ,"=IF(ISBLANK(C953), """""""", (B953 - C953))",           
,"=IF(ISBLANK(C954), """""""", D953)",        ,"=IF(ISBLANK(C954), """""""", (B954 - C954))",           
,"=IF(ISBLANK(C955), """""""", D954)",        ,"=IF(ISBLANK(C955), """""""", (B955 - C955))",           
,"=IF(ISBLANK(C956), """""""", D955)",        ,"=IF(ISBLANK(C956), """""""", (B956 - C956))",           
,"=IF(ISBLANK(C957), """""""", D956)",        ,"=IF(ISBLANK(C957), """""""", (B957 - C957))",           
,"=IF(ISBLANK(C958), """""""", D957)",        ,"=IF(ISBLANK(C958), """""""", (B958 - C958))",           
,"=IF(ISBLANK(C959), """""""", D958)",        ,"=IF(ISBLANK(C959), """""""", (B959 - C959))",           
,"=IF(ISBLANK(C960), """""""", D959)",        ,"=IF(ISBLANK(C960), """""""", (B960 - C960))",           
,"=IF(ISBLANK(C961), """""""", D960)",        ,"=IF(ISBLANK(C961), """""""", (B961 - C961))",           
,"=IF(ISBLANK(C962), """""""", D961)",        ,"=IF(ISBLANK(C962), """""""", (B962 - C962))",           
,"=IF(ISBLANK(C963), """""""", D962)",        ,"=IF(ISBLANK(C963), """""""", (B963 - C963))",           
,"=IF(ISBLANK(C964), """""""", D963)",        ,"=IF(ISBLANK(C964), """""""", (B964 - C964))",           
,"=IF(ISBLANK(C965), """""""", D964)",        ,"=IF(ISBLANK(C965), """""""", (B965 - C965))",           
,"=IF(ISBLANK(C966), """""""", D965)",        ,"=IF(ISBLANK(C966), """""""", (B966 - C966))",           
,"=IF(ISBLANK(C967), """""""", D966)",        ,"=IF(ISBLANK(C967), """""""", (B967 - C967))",           
,"=IF(ISBLANK(C968), """""""", D967)",        ,"=IF(ISBLANK(C968), """""""", (B968 - C968))",           
,"=IF(ISBLANK(C969), """""""", D968)",        ,"=IF(ISBLANK(C969), """""""", (B969 - C969))",           
,"=IF(ISBLANK(C970), """""""", D969)",        ,"=IF(ISBLANK(C970), """""""", (B970 - C970))",           
,"=IF(ISBLANK(C971), """""""", D970)",        ,"=IF(ISBLANK(C971), """""""", (B971 - C971))",           
,"=IF(ISBLANK(C972), """""""", D971)",        ,"=IF(ISBLANK(C972), """""""", (B972 - C972))",           
,"=IF(ISBLANK(C973), """""""", D972)",        ,"=IF(ISBLANK(C973), """""""", (B973 - C973))",           
,"=IF(ISBLANK(C974), """""""", D973)",        ,"=IF(ISBLANK(C974), """""""", (B974 - C974))",           
,"=IF(ISBLANK(C975), """""""", D974)",        ,"=IF(ISBLANK(C975), """""""", (B975 - C975))",           
,"=IF(ISBLANK(C976), """""""", D975)",        ,"=IF(ISBLANK(C976), """""""", (B976 - C976))",           
,"=IF(ISBLANK(C977), """""""", D976)",        ,"=IF(ISBLANK(C977), """""""", (B977 - C977))",           
,"=IF(ISBLANK(C978), """""""", D977)",        ,"=IF(ISBLANK(C978), """""""", (B978 - C978))",           
,"=IF(ISBLANK(C979), """""""", D978)",        ,"=IF(ISBLANK(C979), """""""", (B979 - C979))",           
,"=IF(ISBLANK(C980), """""""", D979)",        ,"=IF(ISBLANK(C980), """""""", (B980 - C980))",           
,"=IF(ISBLANK(C981), """""""", D980)",        ,"=IF(ISBLANK(C981), """""""", (B981 - C981))",           
,"=IF(ISBLANK(C982), """""""", D981)",        ,"=IF(ISBLANK(C982), """""""", (B982 - C982))",           
,"=IF(ISBLANK(C983), """""""", D982)",        ,"=IF(ISBLANK(C983), """""""", (B983 - C983))",           
